detail_id,detail_information,light_condition,road_function,intersection_type,drunk_driving
68813,Rollover/Overturn,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
68814,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,T-Intersection,f
68815,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
68816,Rollover/Overturn,Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
68817,Fence,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
68818,Curb,Daylight,Rural-Local Road or Street,Not an Intersection,f
68819,Pedestrian,Daylight,Urban-Local Road or Street,Not an Intersection,f
68820,Parked Motor Vehicle ,Daylight,Urban-Minor Arterial,Four-Way Intersection,t
68821,Curb,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
68822,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
68823,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
68824,Pedestrian,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
68825,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Four-Way Intersection,t
68826,Concrete Traffic Barrier,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
68827,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Not an Intersection,f
68828,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
68829,Curb,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
68830,Concrete Traffic Barrier,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
68831,Pedestrian,Dusk,Urban-Other Principal Arterial,Four-Way Intersection,f
68832,Pedestrian,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
68833,Fence,Daylight,Rural-Local Road or Street,Not an Intersection,f
68834,Tree (Standing Only),Dark - Lighted,Urban-Collector,Not an Intersection,f
68835,Other Fixed Object,Daylight,Urban-Local Road or Street,Not an Intersection,t
68836,Pedalcyclist,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,f
68837,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
68838,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
68839,Pedestrian,Dark - Lighted,Rural-Local Road or Street,Four-Way Intersection,f
68840,Pedalcyclist,Daylight,Urban-Other Principal Arterial,T-Intersection,f
68841,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
68842,Concrete Traffic Barrier,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
68843,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Not an Intersection,t
68844,Rollover/Overturn,Dawn,Urban-Principal Arterial-Interstate,Not an Intersection,f
68845,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
68846,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Four-Way Intersection,f
68847,Traffic Sign Support ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
68848,Non-Motorist on Personal Conveyance,Dark - Not Lighted,Urban-Local Road or Street,Four-Way Intersection,f
68849,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Local Road or Street,Four-Way Intersection,t
68850,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Four-Way Intersection,t
68851,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
68852,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
68853,Pedestrian,Dark - Unknown Lighting,Urban-Other Principal Arterial,Four-Way Intersection,f
68854,Pedestrian,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
68855,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,T-Intersection,f
68856,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,T-Intersection,f
68857,Other Traffic Barrier,Dark - Lighted,Rural-Local Road or Street,Not an Intersection,t
68858,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Not an Intersection,f
68859,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,T-Intersection,f
68860,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,T-Intersection,f
68861,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
68862,Bridge Pier or Support,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
68863,Motor Vehicle In-Transport ,Daylight,Urban-Collector,Not an Intersection,f
68864,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
68865,Traffic Sign Support ,Dark - Not Lighted,Rural-Local Road or Street,Roundabout,t
68866,Utility Pole/Light Support,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
68867,Fence,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
68868,Tree (Standing Only),Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
68869,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,t
68870,Rollover/Overturn,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
68871,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Not an Intersection,t
68872,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
68873,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
68874,Curb,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
68875,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
68876,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
68877,Pedalcyclist,Dark - Not Lighted,Urban-Local Road or Street,T-Intersection,f
68878,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
68879,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
68880,Guardrail Face,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
68881,Rollover/Overturn,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,t
68882,Pedalcyclist,Daylight,Urban-Minor Arterial,T-Intersection,f
68883,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Not an Intersection,f
68884,Rollover/Overturn,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
68885,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,f
68886,Fence,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
68887,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
68888,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
68889,Pedestrian,Dark - Lighted,Urban-Minor Arterial,T-Intersection,f
68890,Ditch,Dark - Lighted,Rural-Local Road or Street,Not an Intersection,t
68891,Pedalcyclist,Dawn,Rural-Local Road or Street,Four-Way Intersection,f
68892,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
68893,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Not an Intersection,f
68894,Motor Vehicle In-Transport ,Dusk,Urban-Local Road or Street,Four-Way Intersection,f
68895,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,f
68896,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,f
68897,Guardrail Face,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,f
68898,Wall,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
68899,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,t
68900,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
68901,Concrete Traffic Barrier,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
68902,Ditch,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
68903,Tree (Standing Only),Daylight,Rural-Local Road or Street,Not an Intersection,f
68904,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
68905,Pedalcyclist,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
68906,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,f
68907,Rollover/Overturn,Dark - Lighted,Urban-Local Road or Street,Four-Way Intersection,t
68908,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
68909,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Minor Arterial,Four-Way Intersection,f
68910,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
68911,Tree (Standing Only),Daylight,Rural-Local Road or Street,Not an Intersection,f
68912,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
68913,Pedestrian,Dark - Lighted,Urban-Minor Arterial,T-Intersection,f
68914,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
68915,Pedestrian,Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
68916,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
68917,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
68918,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
68919,Tree (Standing Only),Daylight,Urban-Minor Arterial,Not an Intersection,t
68920,Tree (Standing Only),Daylight,Urban-Other Principal Arterial,Not an Intersection,f
68921,Pedestrian,Dark - Lighted,Rural-Local Road or Street,Not an Intersection,f
68922,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
68923,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,f
68924,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
68925,"Other Post, Other Pole or Other Supports",Daylight,Urban-Local Road or Street,Not an Intersection,f
68926,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
68927,Embankment,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
68928,Utility Pole/Light Support,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
68929,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Other Principal Arterial,Four-Way Intersection,t
68930,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,f
68931,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
68932,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Four-Way Intersection,f
68933,Pedestrian,Dark - Lighted,Rural-Local Road or Street,Not an Intersection,f
68934,Pedestrian,Dark - Lighted,Rural-Minor Arterial,Not an Intersection,f
68935,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
68936,Rollover/Overturn,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
68937,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,t
68938,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
68939,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Not an Intersection,f
68940,Pedestrian,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
68941,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Not an Intersection,f
68942,Embankment,Daylight,Rural-Local Road or Street,Not an Intersection,f
68943,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,t
68944,Fence,Dawn,Rural-Local Road or Street,T-Intersection,f
68945,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,t
68946,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Not an Intersection,t
68947,Tree (Standing Only),Daylight,Urban-Local Road or Street,Not an Intersection,f
68948,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
68949,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,T-Intersection,f
68950,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
68951,Tree (Standing Only),Dusk,Rural-Principal Arterial-Other,Not an Intersection,t
68952,Guardrail Face,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
68953,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
68954,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,T-Intersection,t
68955,Guardrail Face,Dusk,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
68956,Traffic Sign Support ,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
68957,Rollover/Overturn,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
68958,Rollover/Overturn,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
68959,Utility Pole/Light Support,Dark - Lighted,Rural-Local Road or Street,Not an Intersection,f
68960,Ditch,Daylight,Urban-Local Road or Street,Not an Intersection,t
68961,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,T-Intersection,f
68962,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
68963,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Four-Way Intersection,t
68964,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Four-Way Intersection,f
68965,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Local Road or Street,T-Intersection,t
68966,Utility Pole/Light Support,Daylight,Urban-Local Road or Street,Not an Intersection,f
68967,Pedalcyclist,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
68968,Building,Dark - Lighted,Rural-Local Road or Street,Four-Way Intersection,t
68969,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
68970,Pedestrian,Dark - Lighted,Urban-Collector,Not an Intersection,f
68971,Pedestrian,Dark - Lighted,Rural-Local Road or Street,Four-Way Intersection,f
68972,Pedestrian,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
68973,Pedestrian,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
68974,Shrubbery,Dark - Not Lighted,Urban-Other Principal Arterial,Four-Way Intersection,t
68975,Tree (Standing Only),Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
68976,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,f
68977,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
68978,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
68979,Pedestrian,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
68980,Rollover/Overturn,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
68981,Tree (Standing Only),Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
68982,Other Traffic Barrier,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
68983,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
68984,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
68985,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
68986,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Local Road or Street,Four-Way Intersection,f
68987,Pedestrian,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
68988,Traffic Sign Support ,Dark - Lighted,Rural-Local Road or Street,Not an Intersection,t
68989,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,T-Intersection,t
68990,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,f
68991,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
68992,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
68993,Non-Motorist on Personal Conveyance,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
68994,Pedalcyclist,Daylight,Urban-Local Road or Street,Not an Intersection,f
68995,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,f
68996,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
68997,Rollover/Overturn,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
68998,Tree (Standing Only),Daylight,Rural-Local Road or Street,Not an Intersection,f
68999,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Not an Intersection,f
69000,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
69001,Utility Pole/Light Support,Daylight,Rural-Principal Arterial-Other,Not an Intersection,t
69002,Pedalcyclist,Dark - Lighted,Urban-Local Road or Street,Four-Way Intersection,f
69003,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,T-Intersection,f
69004,Mail Box,Dark - Lighted,Urban-Collector,Not an Intersection,t
69005,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
69006,Tree (Standing Only),Daylight,Rural-Local Road or Street,Not an Intersection,t
69007,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Local Road or Street,T-Intersection,f
69008,Pedestrian,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
69009,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Four-Way Intersection,f
69010,Motor Vehicle In-Transport ,Dusk,Urban-Other Principal Arterial,Four-Way Intersection,f
69011,Pedestrian,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,f
69012,Pedestrian,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
69013,Tree (Standing Only),Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
69014,Pedestrian,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
69015,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Other Principal Arterial,T-Intersection,f
69016,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
69017,Pedestrian,Daylight,Urban-Local Road or Street,Not an Intersection,f
69018,Shrubbery,Dark - Not Lighted,Rural-Local Road or Street,T-Intersection,t
69019,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
69020,Rollover/Overturn,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
69021,Mail Box,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
69022,Rollover/Overturn,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,t
69023,Pedalcyclist,Daylight,Urban-Minor Arterial,T-Intersection,f
69024,Pedestrian,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,f
69025,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,T-Intersection,f
69026,Pedalcyclist,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
69027,Motor Vehicle In-Transport ,Dusk,Urban-Local Road or Street,Four-Way Intersection,f
69028,Building,Daylight,Urban-Local Road or Street,T-Intersection,f
69029,Curb,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
69030,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
69031,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
69032,Curb,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
69033,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
69034,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,t
69035,Fire Hydrant,Daylight,Rural-Local Road or Street,Not an Intersection,f
69036,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,f
69037,Pedalcyclist,Dark - Lighted,Urban-Minor Arterial,Y-Intersection,f
69038,Pedestrian,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
69039,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Four-Way Intersection,f
69040,Tree (Standing Only),Daylight,Urban-Local Road or Street,Not an Intersection,f
69041,Tree (Standing Only),Daylight,Urban-Local Road or Street,Roundabout,f
69042,Tree (Standing Only),Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
69043,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Not an Intersection,f
69044,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
69045,Concrete Traffic Barrier,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
69046,Concrete Traffic Barrier,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
69047,Pedestrian,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
69048,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,T-Intersection,f
69049,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
69050,Cable Barrier,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,t
69051,Pedestrian,Daylight,Unknown,Not an Intersection,f
69052,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
69053,Mail Box,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
69054,Non-Motorist on Personal Conveyance,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,f
69055,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
69056,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
69057,Motor Vehicle In-Transport ,Dawn,Rural-Local Road or Street,Four-Way Intersection,t
69058,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
69059,Pedalcyclist,Dawn,Urban-Other Principal Arterial,T-Intersection,f
69060,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
69061,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,T-Intersection,f
69062,Pedalcyclist,Dark - Lighted,Urban-Collector,Not an Intersection,f
69063,Rollover/Overturn,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
69064,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
69065,Motor Vehicle In-Transport ,Dawn,Urban-Minor Arterial,Four-Way Intersection,f
69066,Tree (Standing Only),Dark - Unknown Lighting,Rural-Local Road or Street,Not an Intersection,f
69067,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
69068,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
69069,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
69070,Curb,Daylight,Urban-Local Road or Street,Not an Intersection,t
69071,Mail Box,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
69072,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,t
69073,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,Four-Way Intersection,f
69074,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,T-Intersection,t
69075,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
69076,Fell/Jumped from Vehicle,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
69077,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
69078,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,t
69079,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
69080,Rollover/Overturn,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
69081,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Four-Way Intersection,f
69082,Other Fixed Object,Daylight,Rural-Local Road or Street,Not an Intersection,f
69083,Rollover/Overturn,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
69084,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
69085,Utility Pole/Light Support,Dawn,Urban-Minor Arterial,Not an Intersection,f
69086,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
69087,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,T-Intersection,f
69088,Pedestrian,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
69089,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
69090,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
69091,Pedestrian,Daylight,Rural-Local Road or Street,Not an Intersection,f
69092,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
69093,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,T-Intersection,f
69094,Utility Pole/Light Support,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
69095,Pedestrian,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
69096,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
69097,Pedalcyclist,Daylight,Urban-Other Principal Arterial,T-Intersection,f
69098,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
69099,Bridge Pier or Support,Dark - Not Lighted,Urban-Collector,Not an Intersection,t
69100,Curb,Dark - Lighted,Urban-Minor Arterial,T-Intersection,f
69101,Fell/Jumped from Vehicle,Dark - Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,t
69102,Motor Vehicle In-Transport ,Dusk,Urban-Other Principal Arterial,Not an Intersection,t
69103,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,T-Intersection,f
69104,Rollover/Overturn,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
69105,Rollover/Overturn,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
69106,Fence,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
69107,Wall,Daylight,Urban-Other Principal Arterial,Unknown,f
69108,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,T-Intersection,f
69109,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
69110,Pedestrian,Daylight,Rural-Local Road or Street,Not an Intersection,f
69111,Other Object (not fixed),Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
69112,Ditch,Daylight,Urban-Minor Arterial,Not an Intersection,f
69113,Wall,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
69114,Fence,Daylight,Urban-Minor Arterial,Not an Intersection,f
69115,Pedalcyclist,Daylight,Urban-Local Road or Street,T-Intersection,f
69116,Traffic Sign Support ,Dark - Not Lighted,Rural-Local Road or Street,T-Intersection,t
69117,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
69118,Mail Box,Daylight,Urban-Local Road or Street,Not an Intersection,f
69119,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,t
