detail_id,detail_information,light_condition,road_function,intersection_type,drunk_driving
4285,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
4286,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Not an Intersection,f
4287,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,t
4288,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
4289,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Four-Way Intersection,f
4290,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
4291,Pedestrian,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
4292,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
4293,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
4294,Impact Attenuator/Crash Cushion,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
4295,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
4296,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
4297,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,T-Intersection,f
4298,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
4299,Pedestrian,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
4300,Motor Vehicle In-Transport ,Dawn,Urban-Principal Arterial-Interstate,Not an Intersection,t
4301,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
4302,Guardrail Face,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
4303,Guardrail Face,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
4304,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
4305,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
4306,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,T-Intersection,f
4307,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
4308,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
4309,Rollover/Overturn,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
4310,Rollover/Overturn,Daylight,Rural-Local Road or Street,Not an Intersection,t
4311,Rollover/Overturn,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
4312,Rollover/Overturn,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
4313,Curb,Daylight,Urban-Other Principal Arterial,Not an Intersection,t
4314,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,t
4315,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
4316,Pedalcyclist,Daylight,Rural-Local Road or Street,T-Intersection,f
4317,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,T-Intersection,f
4318,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
4319,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,t
4320,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Four-Way Intersection,f
4321,Tree (Standing Only),Dark - Lighted,Rural-Local Road or Street,Not an Intersection,t
4322,Pedestrian,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
4323,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,T-Intersection,f
4324,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,t
4325,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,t
4326,Rollover/Overturn,Daylight,Rural-Local Road or Street,Not an Intersection,f
4327,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
4328,Pedestrian,Daylight,Urban-Local Road or Street,Not an Intersection,f
4329,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,t
4330,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
4331,Pedalcyclist,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
4332,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
4333,Other Object (not fixed),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
4334,Fence,Daylight,Urban-Local Road or Street,Not an Intersection,f
4335,Bridge Pier or Support,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
4336,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Not an Intersection,f
4337,Fell/Jumped from Vehicle,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
4338,Fell/Jumped from Vehicle,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,t
4339,Guardrail Face,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
4340,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,t
4341,Rollover/Overturn,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
4342,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
4343,Immersion,Dark - Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
4344,Rollover/Overturn,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
4345,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
4346,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
4347,Tree (Standing Only),Dark - Lighted,Rural-Local Road or Street,Not an Intersection,f
4348,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
4349,Curb,Daylight,Urban-Minor Arterial,Not an Intersection,f
4350,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
4351,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
4352,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
4353,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
4354,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
4355,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,Four-Way Intersection,f
4356,Utility Pole/Light Support,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
4357,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
4358,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,f
4359,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
4360,Parked Motor Vehicle ,Daylight,Urban-Local Road or Street,Not an Intersection,f
4361,Rollover/Overturn,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
4362,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
4363,Tree (Standing Only),Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
4364,Pedestrian,Dusk,Urban-Principal Arterial-Interstate,Not an Intersection,f
4365,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
4366,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
4367,Fence,Daylight,Urban-Other Principal Arterial,Not an Intersection,t
4368,Mail Box,Daylight,Urban-Other Principal Arterial,Not an Intersection,t
4369,Ditch,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
4370,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
4371,Tree (Standing Only),Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
4372,Pedestrian,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,f
4373,Ditch,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
4374,Ditch,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
4375,Pedestrian,Daylight,Rural-Local Road or Street,T-Intersection,f
4376,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
4377,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
4378,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,t
4379,Parked Motor Vehicle ,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
4380,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
4381,Other Object (not fixed),Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
4382,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Four-Way Intersection,f
4383,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
4384,Tree (Standing Only),Dark - Lighted,Rural-Local Road or Street,Not an Intersection,f
4385,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,T-Intersection,f
4386,Other Object (not fixed),Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
4387,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
4388,Pedestrian,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
4389,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Local Road or Street,Four-Way Intersection,t
4390,Embankment,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
4391,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Four-Way Intersection,t
4392,Utility Pole/Light Support,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
4393,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
4394,Pedestrian,Dawn,Urban-Other Principal Arterial,Four-Way Intersection,f
4395,Traffic Sign Support ,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
4396,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
4397,Pedestrian,Daylight,Rural-Local Road or Street,Not an Intersection,t
4398,Rollover/Overturn,Daylight,Urban-Local Road or Street,Not an Intersection,f
4399,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Not an Intersection,t
4400,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
4401,Bridge Rail (Includes parapet),Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
4402,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
4403,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
4404,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Local Road or Street,Four-Way Intersection,t
4405,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
4406,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
4407,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
4408,Bridge Overhead Structure,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
4409,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
4410,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Four-Way Intersection,t
4411,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Other Principal Arterial,T-Intersection,f
4412,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
4413,Pedestrian,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,f
4414,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
4415,Tree (Standing Only),Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
4416,Curb,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
4417,Pedalcyclist,Daylight,Urban-Minor Arterial,Not an Intersection,f
4418,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
4419,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
4420,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,T-Intersection,f
4421,Utility Pole/Light Support,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
4422,Tree (Standing Only),Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
4423,Pedestrian,Dark - Not Lighted,Urban-Local Road or Street,Four-Way Intersection,f
4424,Pedestrian,Dusk,Urban-Local Road or Street,Unknown,f
4425,Immersion,Daylight,Rural-Local Road or Street,Not an Intersection,f
4426,Mail Box,Dark - Lighted,Rural-Local Road or Street,T-Intersection,t
4427,Traffic Sign Support ,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
4428,Rollover/Overturn,Daylight,Urban-Local Road or Street,Not an Intersection,f
4429,Concrete Traffic Barrier,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
4430,Rollover/Overturn,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
4431,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,Four-Way Intersection,t
4432,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Not an Intersection,f
4433,Pedestrian,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,t
4434,Pedestrian,Dark - Lighted,Rural-Local Road or Street,Four-Way Intersection,f
4435,Pedestrian,Daylight,Urban-Local Road or Street,Not an Intersection,f
4436,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
4437,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
4438,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
4439,Motor Vehicle In-Transport ,Daylight,Urban-Collector,Four-Way Intersection,f
4440,Pedestrian,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
4441,Motor Vehicle In-Transport ,Dusk,Urban-Minor Arterial,T-Intersection,f
4442,Pedestrian,Dawn,Rural-Local Road or Street,T-Intersection,f
4443,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
4444,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
4445,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
4446,Pedalcyclist,Daylight,Urban-Other Principal Arterial,T-Intersection,f
4447,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
4448,Pedalcyclist,Daylight,Urban-Local Road or Street,T-Intersection,f
4449,Motor Vehicle In-Transport ,Daylight,Urban-Collector,Four-Way Intersection,t
4450,Pedestrian,Daylight,Unknown,Not an Intersection,f
4451,Rollover/Overturn,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
4452,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
4453,Curb,Daylight,Unknown,Not an Intersection,f
4454,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
4455,Pedalcyclist,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
4456,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
4457,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,Four-Way Intersection,f
4458,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,T-Intersection,f
4459,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
4460,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
4461,Utility Pole/Light Support,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
4462,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
4463,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
4464,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
4465,Guardrail Face,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
4466,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,T-Intersection,f
4467,Curb,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,t
4468,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,T-Intersection,f
4469,Guardrail Face,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
4470,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,T-Intersection,f
4471,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
4472,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Four-Way Intersection,f
4473,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,Four-Way Intersection,f
4474,Pedestrian,Daylight,Rural-Minor Arterial,Not an Intersection,f
4475,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
4476,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
4477,Pedestrian,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
4478,Tree (Standing Only),Dawn,Urban-Principal Arterial-Interstate,Not an Intersection,t
4479,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Four-Way Intersection,f
4480,Guardrail Face,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
4481,Non-Motorist on Personal Conveyance,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
4482,Other Fixed Object,Dark - Lighted,Rural-Local Road or Street,Roundabout,f
4483,Tree (Standing Only),Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
4484,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
4485,Rollover/Overturn,Daylight,Rural-Local Road or Street,Not an Intersection,t
4486,Guardrail Face,Daylight,Rural-Local Road or Street,Not an Intersection,t
4487,Rollover/Overturn,Daylight,Urban-Other Principal Arterial,Not an Intersection,t
4488,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
4489,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
4490,Culvert,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
4491,Utility Pole/Light Support,Daylight,Rural-Principal Arterial-Other,Not an Intersection,t
4492,Live Animal,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
4493,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
4494,Fence,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,t
4495,Rollover/Overturn,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
4496,Tree (Standing Only),Dusk,Rural-Local Road or Street,Not an Intersection,f
4497,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,T-Intersection,t
4498,Curb,Dark - Lighted,Rural-Local Road or Street,T-Intersection,t
4499,Pedalcyclist,Dark - Lighted,Urban-Other Principal Arterial,T-Intersection,f
4500,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
4501,Concrete Traffic Barrier,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
4502,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
4503,Pedestrian,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
4504,Utility Pole/Light Support,Dark - Lighted,Rural-Local Road or Street,Not an Intersection,t
4505,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
4506,Shrubbery,Dark - Lighted,Rural-Local Road or Street,Not an Intersection,t
4507,Ditch,Dark - Not Lighted,Rural-Local Road or Street,T-Intersection,t
4508,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
4509,Motor Vehicle In-Transport ,Dawn,Rural-Minor Arterial,Four-Way Intersection,f
4510,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Other Principal Arterial,Four-Way Intersection,t
4511,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
4512,Bridge Pier or Support,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
4513,Mail Box,Daylight,Rural-Minor Arterial,Not an Intersection,f
4514,Curb,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
4515,Pedestrian,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
4516,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
4517,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
4518,Rollover/Overturn,Dusk,Urban-Minor Arterial,T-Intersection,f
4519,Motor Vehicle In-Transport ,Dusk,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
4520,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,T-Intersection,f
4521,Pedestrian,Dark - Lighted,Rural-Local Road or Street,Not an Intersection,f
4522,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
4523,Pedestrian,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
4524,Fell/Jumped from Vehicle,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
4525,Fence,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
4526,Rollover/Overturn,Daylight,Rural-Local Road or Street,Not an Intersection,t
4527,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
4528,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Not an Intersection,f
4529,Ditch,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
4530,Pedestrian,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
4531,Rollover/Overturn,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
4532,Utility Pole/Light Support,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
4533,Tree (Standing Only),Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
4534,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
4535,Rollover/Overturn,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
4536,Curb,Daylight,Urban-Minor Arterial,Not an Intersection,f
4537,Pedestrian,Dark - Not Lighted,Urban-Collector,Not an Intersection,f
4538,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,t
4539,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
4540,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Local Road or Street,T-Intersection,f
4541,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Local Road or Street,Not an Intersection,t
4542,Tree (Standing Only),Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
4543,Pedalcyclist,Dusk,Urban-Other Principal Arterial,Not an Intersection,f
4544,Pedestrian,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
4545,Guardrail Face,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
4546,Ditch,Daylight,Rural-Principal Arterial-Other,Four-Way Intersection,f
4547,Tree (Standing Only),Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
4548,Pedestrian,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
4549,Rollover/Overturn,Daylight,Rural-Principal Arterial-Other,Four-Way Intersection,f
4550,Pedestrian,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
4551,Tree (Standing Only),Daylight,Rural-Local Road or Street,Not an Intersection,f
4552,Embankment,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
4553,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
4554,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,t
4555,Thrown or Falling Object,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
4556,Pedestrian,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,f
4557,Rollover/Overturn,Dark - Not Lighted,Rural-Local Road or Street,T-Intersection,t
4558,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
4559,Mail Box,Daylight,Rural-Local Road or Street,Not an Intersection,f
4560,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Local Road or Street,Four-Way Intersection,f
4561,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
4562,Pedestrian,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,f
4563,Rollover/Overturn,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
4564,Fence,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,f
4565,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Local Road or Street,Not an Intersection,f
4566,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
4567,Mail Box,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
4568,Rollover/Overturn,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
4569,Fell/Jumped from Vehicle,Daylight,Rural-Local Road or Street,Not an Intersection,f
4570,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
4571,Curb,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,t
4572,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Not an Intersection,f
4573,Guardrail Face,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
4574,Guardrail Face,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
4575,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,t
4576,Rollover/Overturn,Daylight,Rural-Local Road or Street,Not an Intersection,f
4577,Rollover/Overturn,Daylight,Urban-Local Road or Street,Not an Intersection,f
4578,Pedalcyclist,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
4579,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
4580,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
4581,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
4582,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Four-Way Intersection,f
4583,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
4584,Traffic Sign Support ,Dark - Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,t
4585,Tree (Standing Only),Daylight,Rural-Local Road or Street,Not an Intersection,f
4586,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,T-Intersection,f
4587,Curb,Dark - Not Lighted,Urban-Minor Arterial,Four-Way Intersection,t
