detail_id,detail_information,light_condition,road_function,intersection_type,drunk_driving
37041,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Not an Intersection,f
37042,Pedestrian,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,f
37043,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
37044,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
37045,Tree (Standing Only),Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,f
37046,Tree (Standing Only),Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
37047,Embankment,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,t
37048,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
37049,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
37050,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
37051,Pedestrian,Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
37052,Fell/Jumped from Vehicle,Dark - Unknown Lighting,Unknown,Not an Intersection,f
37053,Rollover/Overturn,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
37054,Motor Vehicle In-Transport ,Dark - Unknown Lighting,Urban-Principal Arterial-Other Freeways or Expressways,Four-Way Intersection,f
37055,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
37056,Embankment,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
37057,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Four-Way Intersection,f
37058,Fire Hydrant,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
37059,Ditch,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
37060,Utility Pole/Light Support,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,f
37061,Tree (Standing Only),Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
37062,Mail Box,Dark - Lighted,Urban-Collector,Not an Intersection,f
37063,Tree (Standing Only),Daylight,Urban-Collector,Not an Intersection,f
37064,Rollover/Overturn,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Four-Way Intersection,f
37065,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
37066,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Four-Way Intersection,f
37067,Embankment,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
37068,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Four-Way Intersection,f
37069,Pedestrian,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
37070,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
37071,Traffic Signal Support,Dark - Unknown Lighting,Urban-Minor Arterial,T-Intersection,f
37072,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,f
37073,Railway Vehicle,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
37074,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
37075,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Collector,Not an Intersection,t
37076,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
37077,Guardrail Face,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
37078,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
37079,Rollover/Overturn,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
37080,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
37081,Utility Pole/Light Support,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,t
37082,Rollover/Overturn,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
37083,Other Fixed Object,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
37084,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
37085,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Interstate,Four-Way Intersection,f
37086,Fell/Jumped from Vehicle,Daylight,Urban-Other Principal Arterial,T-Intersection,f
37087,Motor Vehicle In-Transport ,Daylight,Urban-Collector,Not an Intersection,f
37088,Tree (Standing Only),Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
37089,Pedalcyclist,Dark - Lighted,Urban-Minor Arterial,Four-Way Intersection,f
37090,Tree (Standing Only),Unknown,Rural-Major Collector,Not an Intersection,f
37091,Rollover/Overturn,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,t
37092,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Principal Arterial-Other,T-Intersection,t
37093,Pedestrian,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Four-Way Intersection,f
37094,Guardrail Face,Daylight,Rural-Major Collector,Not an Intersection,f
37095,Rollover/Overturn,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
37096,Rollover/Overturn,Dusk,Rural-Major Collector,Not an Intersection,t
37097,Pedestrian,Daylight,Rural-Local Road or Street,Not an Intersection,f
37098,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
37099,Other Fixed Object,Dark - Lighted,Rural-Principal Arterial-Other,Y-Intersection,t
37100,Guardrail Face,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
37101,Guardrail Face,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
37102,Rollover/Overturn,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
37103,Pedalcyclist,Daylight,Urban-Collector,T-Intersection,f
37104,Pedestrian,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
37105,Pedestrian,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
37106,Curb,Daylight,Urban-Minor Arterial,T-Intersection,t
37107,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
37108,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Four-Way Intersection,f
37109,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
37110,Curb,Daylight,Urban-Other Principal Arterial,T-Intersection,t
37111,Embankment,Daylight,Urban-Minor Arterial,Not an Intersection,t
37112,Embankment,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
37113,Pedestrian,Daylight,Urban-Local Road or Street,Not an Intersection,f
37114,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,T-Intersection,f
37115,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Unknown Rural,Not an Intersection,t
37116,Rollover/Overturn,Daylight,Rural-Local Road or Street,Not an Intersection,t
37117,Rollover/Overturn,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
37118,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
37119,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Four-Way Intersection,f
37120,Rollover/Overturn,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,t
37121,Rollover/Overturn,Daylight,Rural-Minor Collector,Not an Intersection,f
37122,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
37123,Curb,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
37124,Curb,Dark - Lighted,Urban-Local Road or Street,Four-Way Intersection,t
37125,Rollover/Overturn,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,t
37126,Rollover/Overturn,Dark - Not Lighted,Rural-Unknown Rural,Not an Intersection,t
37127,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
37128,Pedestrian,Dark - Lighted,Urban-Collector,Not an Intersection,f
37129,Pedestrian,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,f
37130,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Collector,Not an Intersection,t
37131,Rollover/Overturn,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
37132,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Interstate,T-Intersection,f
37133,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
37134,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,Not an Intersection,f
37135,Snow Bank,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
37136,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
37137,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Minor Collector,Not an Intersection,f
37138,Utility Pole/Light Support,Daylight,Rural-Unknown Rural,Four-Way Intersection,t
37139,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
37140,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
37141,Rollover/Overturn,Dark - Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
37142,Pedestrian,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
37143,Motor Vehicle In-Transport ,Daylight,Urban-Collector,Four-Way Intersection,f
37144,Rollover/Overturn,Daylight,Urban-Minor Arterial,Not an Intersection,t
37145,Motor Vehicle In-Transport ,Daylight,Rural-Minor Arterial,T-Intersection,f
37146,Rollover/Overturn,Daylight,Rural-Principal Arterial-Other,Not an Intersection,t
37147,Pedalcyclist,Dark - Lighted,Urban-Collector,Not an Intersection,f
37148,Rollover/Overturn,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
37149,Boulder,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
37150,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,T-Intersection,t
37151,Pedestrian,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,f
37152,Ditch,Daylight,Rural-Major Collector,Not an Intersection,t
37153,Rollover/Overturn,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
37154,Curb,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
37155,Rollover/Overturn,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
37156,Motor Vehicle In-Transport ,Dark - Lighted,Rural-Minor Arterial,Not an Intersection,t
37157,Ditch,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,t
37158,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
37159,Rollover/Overturn,Daylight,Rural-Major Collector,Not an Intersection,t
37160,Traffic Sign Support ,Daylight,Rural-Major Collector,Not an Intersection,f
37161,Other Object (not fixed),Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
37162,Guardrail Face,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
37163,Pedestrian,Dusk,Urban-Other Principal Arterial,Four-Way Intersection,f
37164,Rollover/Overturn,Daylight,Urban-Local Road or Street,Not an Intersection,f
37165,Embankment,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
37166,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,t
37167,Curb,Dark - Lighted,Rural-Local Road or Street,Not an Intersection,t
37168,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
37169,Embankment,Dark - Unknown Lighting,Rural-Local Road or Street,Not an Intersection,t
37170,Pedestrian,Dark - Not Lighted,Urban-Minor Arterial,T-Intersection,f
37171,Pedestrian,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
37172,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
37173,Pedalcyclist,Daylight,Urban-Collector,T-Intersection,f
37174,Pedestrian,Daylight,Urban-Minor Arterial,Not an Intersection,f
37175,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,t
37176,Parked Motor Vehicle ,Dark - Lighted,Urban-Local Road or Street,Four-Way Intersection,t
37177,Pedestrian,Dark - Unknown Lighting,Urban-Other Principal Arterial,Not an Intersection,f
37178,Motor Vehicle In-Transport ,Daylight,Urban-Collector,Four-Way Intersection,f
37179,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,T-Intersection,f
37180,Embankment,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
37181,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
37182,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
37183,Fell/Jumped from Vehicle,Unknown,Urban-Local Road or Street,Not an Intersection,f
37184,Tree (Standing Only),Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
37185,Tree (Standing Only),Daylight,Rural-Local Road or Street,Not an Intersection,t
37186,Rollover/Overturn,Daylight,Rural-Major Collector,Not an Intersection,f
37187,Other Fixed Object,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,t
37188,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,Four-Way Intersection,f
37189,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Not an Intersection,t
37190,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
37191,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
37192,"Motor Vehicle In-Transport Strikes or is Struck by Cargo, Persons or Objects Set-in-Motion from/by Another Motor Vehicle In Transport",Daylight,Rural-Minor Arterial,Not an Intersection,f
37193,Pedestrian,Daylight,Urban-Minor Arterial,Not an Intersection,f
37194,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
37195,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
37196,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
37197,Pedestrian,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
37198,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
37199,Pedestrian,Daylight,Urban-Minor Arterial,Not an Intersection,f
37200,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
37201,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,t
37202,Other Fixed Object,Daylight,Urban-Principal Arterial-Interstate,Not an Intersection,f
37203,Pedestrian,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
37204,Rollover/Overturn,Daylight,Rural-Local Road or Street,Not an Intersection,f
37205,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
37206,Pedestrian,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,f
37207,Rollover/Overturn,Daylight,Urban-Local Road or Street,Not an Intersection,f
37208,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
37209,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
37210,Live Animal,Daylight,Rural-Minor Arterial,Not an Intersection,f
37211,Curb,Daylight,Urban-Local Road or Street,T-Intersection,f
37212,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Not an Intersection,t
37213,Motor Vehicle In-Transport ,Daylight,Urban-Collector,Not an Intersection,f
37214,Curb,Daylight,Urban-Minor Arterial,Not an Intersection,f
37215,Curb,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,t
37216,Shrubbery,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
37217,Non-Motorist on Personal Conveyance,Dusk,Urban-Other Principal Arterial,T-Intersection,f
37218,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Collector,Not an Intersection,f
37219,Embankment,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
37220,Utility Pole/Light Support,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,f
37221,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
37222,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
37223,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,f
37224,Pedestrian,Dark - Unknown Lighting,Urban-Minor Arterial,Not an Intersection,f
37225,Embankment,Dark - Lighted,Rural-Minor Arterial,Four-Way Intersection,t
37226,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,f
37227,Rollover/Overturn,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,t
37228,Pedestrian,Dark - Lighted,Urban-Collector,Not an Intersection,f
37229,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
37230,Pedalcyclist,Daylight,Rural-Major Collector,Four-Way Intersection,f
37231,Concrete Traffic Barrier,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
37232,Fence,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
37233,Motor Vehicle In-Transport ,Daylight,Rural-Minor Collector,Not an Intersection,f
37234,Embankment,Daylight,Rural-Minor Arterial,Not an Intersection,f
37235,Rollover/Overturn,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
37236,Jackknife (harmful to this vehicle),Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
37237,Embankment,Daylight,Rural-Local Road or Street,Not an Intersection,f
37238,Pedestrian,Dark - Unknown Lighting,Urban-Other Principal Arterial,T-Intersection,f
37239,Ridden Animal or Animal Drawn Conveyance,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,f
37240,"Other Post, Other Pole or Other Supports",Daylight,Urban-Minor Arterial,T-Intersection,f
37241,Rollover/Overturn,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
37242,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,T-Intersection,t
37243,Fence,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
37244,Guardrail Face,Daylight,Rural-Minor Arterial,Not an Intersection,f
37245,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,T-Intersection,f
37246,Pedestrian,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,f
37247,Embankment,Dark - Lighted,Rural-Local Road or Street,Not an Intersection,t
37248,Tree (Standing Only),Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
37249,Rollover/Overturn,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
37250,Motor Vehicle In-Transport ,Daylight,Urban-Collector,T-Intersection,f
37251,Pedestrian,Dark - Unknown Lighting,Urban-Minor Arterial,Not an Intersection,f
37252,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,T-Intersection,f
37253,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
37254,Pedestrian,Daylight,Urban-Other Principal Arterial,T-Intersection,t
37255,"Other Post, Other Pole or Other Supports",Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
37256,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
37257,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
37258,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
37259,Unknown,Dark - Unknown Lighting,Rural-Major Collector,Unknown,f
37260,Curb,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
37261,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
37262,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,T-Intersection,f
37263,Pedestrian,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
37264,Motor Vehicle In-Transport ,Daylight,Urban-Collector,Four-Way Intersection,f
37265,Pedestrian,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
37266,Curb,Dark - Lighted,Urban-Other Principal Arterial,Y-Intersection,t
37267,Curb,Daylight,Urban-Minor Arterial,T-Intersection,f
37268,Motor Vehicle In-Transport ,Daylight,Urban-Minor Arterial,T-Intersection,f
37269,Guardrail Face,Dark - Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
37270,Pedestrian,Daylight,Urban-Minor Arterial,T-Intersection,f
37271,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
37272,Rollover/Overturn,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
37273,Pedestrian,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
37274,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Local Road or Street,Not an Intersection,f
37275,Motor Vehicle In-Transport ,Dark - Not Lighted,Urban-Collector,Not an Intersection,t
37276,Fence,Dark - Lighted,Rural-Major Collector,T-Intersection,t
37277,Motor Vehicle In-Transport ,Daylight,Urban-Collector,Four-Way Intersection,f
37278,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
37279,Motor Vehicle In-Transport ,Dusk,Urban-Minor Arterial,Four-Way Intersection,f
37280,Pedestrian,Dark - Lighted,Urban-Other Principal Arterial,Not an Intersection,f
37281,Pedestrian,Unknown,Urban-Other Principal Arterial,Unknown,f
37282,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
37283,Pedestrian,Daylight,Urban-Collector,Not an Intersection,t
37284,Motor Vehicle In-Transport ,Dusk,Rural-Major Collector,Four-Way Intersection,f
37285,Embankment,Dawn,Urban-Local Road or Street,Not an Intersection,t
37286,Rollover/Overturn,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
37287,Fence,Daylight,Rural-Minor Arterial,Not an Intersection,t
37288,Rollover/Overturn,Daylight,Rural-Major Collector,Not an Intersection,t
37289,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,f
37290,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Local Road or Street,Four-Way Intersection,f
37291,Rollover/Overturn,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
37292,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
37293,Curb,Daylight,Urban-Minor Arterial,Not an Intersection,t
37294,Rollover/Overturn,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
37295,Fell/Jumped from Vehicle,Dark - Unknown Lighting,Urban-Minor Arterial,Not an Intersection,f
37296,Pedestrian,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,f
37297,Pedestrian,Dark - Lighted,Rural-Major Collector,Not an Intersection,f
37298,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,T-Intersection,f
37299,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
37300,Motor Vehicle In-Transport ,Dusk,Rural-Minor Arterial,Not an Intersection,f
37301,Rollover/Overturn,Dark - Not Lighted,Urban-Collector,Not an Intersection,t
37302,Guardrail End,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,t
37303,Non-Motorist on Personal Conveyance,Daylight,Urban-Minor Arterial,T-Intersection,f
37304,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Not an Intersection,t
37305,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
37306,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Other,Not an Intersection,f
37307,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Major Collector,Not an Intersection,t
37308,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
37309,"Pavement Surface Irregularity (Ruts, Potholes, Grates, etc.)",Daylight,Urban-Local Road or Street,Not an Intersection,f
37310,Traffic Sign Support ,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
37311,Utility Pole/Light Support,Dark - Not Lighted,Rural-Local Road or Street,Not an Intersection,t
37312,Motor Vehicle In-Transport ,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,t
37313,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,T-Intersection,f
37314,Embankment,Dark - Not Lighted,Rural-Minor Arterial,Not an Intersection,t
37315,Motor Vehicle In-Transport ,Dawn,Urban-Other Principal Arterial,Not an Intersection,f
37316,Rollover/Overturn,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
37317,Motor Vehicle In-Transport ,Daylight,Rural-Local Road or Street,Not an Intersection,f
37318,Traffic Sign Support ,Dark - Not Lighted,Urban-Collector,T-Intersection,f
37319,Rollover/Overturn,Dark - Lighted,Urban-Local Road or Street,Not an Intersection,t
37320,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,Not an Intersection,f
37321,Pedestrian,Dark - Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,f
37322,Pedestrian,Dark - Not Lighted,Urban-Minor Arterial,Not an Intersection,f
37323,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
37324,Curb,Dusk,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,t
37325,Tree (Standing Only),Daylight,Rural-Minor Arterial,Not an Intersection,f
37326,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
37327,Motor Vehicle In-Transport ,Daylight,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
37328,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Collector,Four-Way Intersection,t
37329,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,f
37330,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Interstate,Not an Intersection,f
37331,Pedestrian,Daylight,Urban-Minor Arterial,Four-Way Intersection,f
37332,Utility Pole/Light Support,Dark - Lighted,Urban-Minor Arterial,Not an Intersection,t
37333,Traffic Signal Support,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
37334,Rollover/Overturn,Daylight,Rural-Major Collector,Not an Intersection,f
37335,Motor Vehicle In-Transport ,Daylight,Urban-Other Principal Arterial,Four-Way Intersection,f
37336,Pedestrian,Dark - Not Lighted,Urban-Other Principal Arterial,Not an Intersection,f
37337,Motor Vehicle In-Transport ,Daylight,Rural-Major Collector,T-Intersection,t
37338,Ditch,Dark - Not Lighted,Rural-Principal Arterial-Interstate,Not an Intersection,f
37339,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Other Principal Arterial,Four-Way Intersection,t
37340,Rollover/Overturn,Daylight,Rural-Major Collector,Not an Intersection,f
37341,Motor Vehicle In-Transport ,Daylight,Rural-Principal Arterial-Other,Not an Intersection,t
37342,Curb,Daylight,Rural-Local Road or Street,T-Intersection,t
37343,Motor Vehicle In-Transport ,Daylight,Urban-Local Road or Street,Four-Way Intersection,f
37344,Pedestrian,Dark - Not Lighted,Urban-Principal Arterial-Other Freeways or Expressways,Not an Intersection,f
37345,Guardrail Face,Dark - Not Lighted,Urban-Principal Arterial-Interstate,Not an Intersection,t
37346,Curb,Daylight,Urban-Other Principal Arterial,Not an Intersection,f
37347,Motor Vehicle In-Transport ,Dark - Lighted,Urban-Collector,Four-Way Intersection,f
